2.089796	2.263946	1
3.262404	3.436553	1
5.421859	5.596009	1
6.559637	6.733787	1
7.546485	7.720635	1
8.626213	8.800363	1
9.613061	9.787211	1
10.657959	10.832109	1
11.726077	11.900227	1
13.908753	14.082902	1
14.953651	15.127800	1
19.330612	19.504762	1
20.433560	20.607710	1
21.420408	21.594558	1
22.569796	22.743946	1
23.579864	23.754014	1
24.659592	24.833741	1
25.785760	25.959909	1
28.223855	28.398005	1
29.396463	29.570612	1
